6.238102358883697296e-02 1.609361218026192086e-01 3.994328545940986630e-01 1.199506520729821668e-01 1.298185403039005537e-01 5.300106336864444934e-02 1.397567174157035019e-01 1.217141711467101539e-01 9.102578369427660743e-02 7.872462333396071377e-02 2.229041187266481427e-01 6.455456884080328084e-02 8.231548381969829020e-02 7.270297516404733429e-02 4.634499730182965738e-02 7.228906973656083756e-02 1.189298986740441877e-01 1.813394049294437260e-01 1.749283458450663908e-01 1.134569836974202994e-01 1.487859120477102448e-01 1.468187713154141816e-01 2.268570547988683905e-01 1.239592249294049903e-01 1.791354206453525388e-01 1.121816194582537368e-01 6.847104182866704802e-02 1.308333075612567731e-01 1.500093037441171256e-02 4.498747232111957595e-02 4.651817121722581078e-02 1.768416893235975340e-01 2.652036104470326811e-02 1.362665828532220180e-01 1.386471322865909517e-01 4.304047398695912130e-02 8.099620602154554427e-02 1.206784627271497989e-01 3.696906284814549526e-02 8.529408795976926860e-02 1.576342826679479614e-01 2.578069215450746188e-01 2.472527159949820114e-02 1.690668297334531334e-01 4.359251499709732719e-02 6.248625488153749380e-02 6.812655723503836802e-02 2.009428531846731980e-01 1.450243506938266314e-01 4.907646079307501075e-02 2.592475024257494265e-02 1.961340659661009178e-01 1.398605307839646539e-01 2.807891196578888304e-01 4.746346489179189415e-02 3.970228371889585883e-01 8.779306246334560304e-02 1.068257087673459976e-01 4.653889439442709247e-02 7.071632669126363957e-02 9.536123004740627851e-02 6.509842456102594987e-02 4.573437647283231516e-02 1.547783051621579031e-01 9.630524371408066830e-02 9.776219873363033164e-02 1.625237233334266007e-01 9.981394423281611528e-02 1.059353376550100090e-01 4.715075449767473087e-02 4.349285799328780899e-02 1.010505967963937629e-01 5.711730752966115432e-02 4.716223369089611595e-02 1.453862944531089940e-01 1.164592267488775840e-01 1.901235566161115775e-01 2.189698987871367408e-01 5.588438204613922072e-02 1.348833125642946440e-01 2.546444262492851551e-02 6.251853968828842423e-02 7.362219433444404382e-02 3.502985681094556575e-02 3.545435471285279805e-02 6.545937645943700200e-02 6.187586886080515686e-02 1.228070180541150774e-01 2.396612653165860196e-01 1.293935604961021224e-01 3.007363401718740614e-01 6.936157931058353765e-02 1.030798085199370329e-01 8.386807193601740484e-02 2.004031205593339582e-01 1.545048650988681271e-01 1.011345862766737935e-01 2.520703095111627712e-01 9.847121605167535874e-02 1.314297637304785993e-01 7.750320680421526887e-02 7.084492267398047327e-02 5.520194733469872828e-02 7.067818562073900635e-02 5.778061062202199255e-02 1.096663411914888669e-01 1.402137148213415119e-01 8.085036415736598925e-02 8.313725336931390708e-02 1.454913106721003324e-01 8.908596181555628046e-02 1.209570165271772052e-01 1.234727075083963399e-01 1.305529194678805571e-01 2.089457986882400642e-01 5.454163048738037978e-02 9.038472635281726009e-02 8.320657225801376955e-02 2.709585280531718876e-01 6.317647513004615023e-02 5.041916374498526393e-02 5.596677475097198984e-02 5.067989947177344023e-02 8.260239798357549290e-02 1.466718462281728641e-01 1.038571789314464283e-01 1.031648492617444485e-01 2.136280034884392165e-01 6.904978891539713393e-02 5.723207325859343969e-02 1.030282254672089393e-01 1.030264765816159417e-01 1.078861755789265187e-01 5.113890681145058514e-02 5.723729045009273014e-02 5.440161757029227108e-02 2.977218371795770785e-02 9.860794822287922978e-02 1.934922685196696079e-01 6.334464131964778755e-02 1.304548472261485847e-01 5.874665968458873261e-02 1.905951423557316615e-01 1.132962929287707060e-01 9.260468017387188389e-02 3.227768887888205623e-02 3.443660480038743948e-02 1.906162351965886848e-01 4.800731401833582823e-02 6.055170927981902429e-02 5.098848334131307614e-02 1.702854483492204640e-01 1.641004436558573532e-01 7.940568695873501115e-02 8.040988788741296189e-02 9.423536995911986625e-02 8.720501560340097880e-02 9.709313186516257965e-02 1.402664731302456502e-01 8.597507453045412362e-02 6.289955468015497042e-02 7.626651198026279665e-02 1.347456133409087320e-01 1.009972802575822559e-01 8.156425912664964917e-02 2.264812922332664069e-01 1.709644508289724918e-01 4.488446744328639104e-02 2.056420882644268422e-01 5.625693152435290445e-02 1.774026786132449074e-01 1.214051605694085184e-01 5.378439223334191555e-02 5.512469680637266389e-02 5.784691625601627585e-02 1.762011033398024618e-01 5.282319590819653521e-02 3.979655741434577343e-01 3.716318512149006936e-02 1.481574970055769547e-01 1.613376685947061073e-01 3.733472240331772163e-01 5.068705538069681604e-02 6.389940691456397204e-02 7.546093799048883555e-02 3.218844880364642863e-02 1.142506150960534705e-01 2.012843355612002338e-01 1.328155365920765107e-01 3.877605203869862599e-02 2.457297621184934555e-01 6.637052179390412476e-02 9.778938693144306749e-02 6.762562708307218173e-02 9.141312458229565452e-02 1.967028207964684472e-01 1.652350911380730536e-01 9.312310929734933518e-02 1.216355331917954863e-01 1.496537274730365685e-01 5.018447689914427162e-02 1.339245741018934288e-01 5.396775173776192924e-02 5.868560580150722350e-02 3.173065397089924189e-01 3.959121241493916005e-02 4.227388298834511976e-02 7.081262700485266293e-02 5.579427110521265748e-02 1.859744834981672257e-01 1.786140379120630950e-01 1.333561051697171040e-01 5.414200594252316368e-02 4.391178099126050172e-02 4.554477923945628171e-02 9.819665801440563557e-02 6.435763909665689897e-02 1.809247052237833164e-01 1.628448998454796182e-01 1.744712830980537088e-01 9.316369688306579133e-02 5.207755354573401912e-02 1.033867210336798376e-01 1.302515612139226453e-01 5.156991639052230930e-02 1.057253649694317593e-01 1.672300123506687275e-01 5.827681382023931767e-02 6.247303196296810635e-02 1.721745079610695617e-01 8.715230233719035990e-02 1.758976219495972937e-01 1.447570201533889267e-01 1.109994198597052117e-01 1.097488645325103845e-01 9.611922160826606720e-02 4.526291567871507798e-02 7.047420806357532208e-02 6.981421815232345673e-02 8.084013495172377717e-02 1.246403613209158823e-01 1.576324103007142874e-01 2.258508964435636812e-01 3.952589751622687803e-02 2.993614086352936465e-01 8.406187294188288694e-02 6.912060550321455499e-02 4.814770304787496791e-02 6.625324394768200564e-02 1.115004448370011392e-01 9.469490229796594105e-02 2.121362082643078184e-01 1.438162208823440084e-02 1.059430912158733085e-01 1.739727414945396178e-01 1.378248519441274411e-01 7.854786345945818926e-02 6.267176501884244577e-02 5.454597246013908468e-02 5.175793447613743353e-02 2.012851899040566939e-01 4.461516246547788528e-02 2.780997383317209692e-01 1.942832337886097605e-01 2.108435093915171643e-01 5.907532441864692119e-02 6.587399124924249449e-02 2.443815025999278023e-01 1.129035917203587425e-01 5.533488437536613486e-02 4.942167954767078680e-02 6.376433637836687041e-02 2.653684700182653011e-01 1.173568309882506017e-01 2.155038520880436098e-02 1.657902213728030261e-01 1.272978827690626202e-01 1.164421083266943407e-01 1.585473821081136506e-02 5.115113379455077380e-02 1.305910065152978139e-01 9.810758307446315607e-02 5.018679998755960492e-01 7.387095168807455980e-02 2.033760825851857190e-01 1.322905286010688797e-01 1.374280127872729018e-01 1.025587215529840945e-01 6.860779475261478966e-02 1.132743553601812531e-01 3.938268804782261989e-02 9.169234260839137507e-02 6.360924509010573713e-02 5.367278232939377836e-02 1.441989094710527941e-01 7.981828528361561981e-02 4.059229292988133370e-02 8.380131121240783076e-02 1.223485240720096484e-01 6.770816563384587927e-02 7.109972235475736646e-02 6.594439520902643792e-02 1.334359565229371880e-01 7.075772543413175186e-02 2.014871426378406563e-02 1.172957378888860175e-01 1.589605815928680499e-01 9.663763286540948128e-02 9.169689058474847498e-02 1.124120270741948979e-01 6.546807182641599387e-02 2.997565418279485305e-02 8.783968696545714494e-02 4.492673076101214719e-02 1.516669481493620464e-01 1.094922038938516279e-01 1.034118045981320122e-01 1.468441334613785898e-01 1.146933870471628231e-01 1.723555695701738111e-01 1.367895048385419088e-01 6.880016751947287679e-02 1.139007521057422978e-01 1.586001348646052522e-01 3.474388119558879384e-01 3.565274455353302507e-02 9.975083714748129993e-02 4.618396825919510867e-02 7.411571429851544768e-02 2.273651627490879401e-01 1.000730414145714620e-01 1.323630501867212039e-01 4.035299925857387809e-02 9.263617987518618646e-02 1.062109012814888981e-01 1.476298144848425253e-01 8.962055861489816311e-02 5.198584622703508740e-02 2.632727138955330282e-01 1.105262146891583253e-01 3.407287336299667790e-02 4.522860536773079532e-02 1.966596181067704618e-01 5.549700140654817426e-02 1.406884546219851206e-01 2.031609115909939201e-01 7.367771004198031548e-02 3.468068272769747606e-02 5.733625368561284102e-02 9.872033946967184725e-02 1.098897530045435805e-01 4.725330453125625024e-02 6.374060239717067866e-02 1.119805017234493522e-01 7.633722545689382299e-02 1.122235254726078602e-01 8.601772626778490805e-02 2.558986175682372854e-01 2.518292931843363336e-01 1.601439553352531631e-01 6.012263729441419402e-02 1.195930789561911178e-01 1.933473841030011187e-01 1.346202495376549180e-01 1.835142534362448410e-02 6.589216600638328480e-02 1.082280218021112878e-01 7.390230763929163393e-02 8.899888287515168861e-02 1.534994157370549728e-01 9.404616873425165890e-02 2.877523209398090143e-01 8.028474707618443729e-02 6.876060542372922080e-02 4.252039517671939162e-02 5.604839470547789276e-02 5.482887486103412561e-02 8.339137528276614753e-02 7.258333671489373973e-02 1.208901873007356270e-01 7.800824799469956855e-03 7.425361529634383340e-02 1.055988571338559029e-01 1.315253627718421803e-01 2.012410748358016144e-01 2.690328922863943206e-01 5.670869715832915076e-02 1.452583085519728590e-01 2.391153507970208980e-01 1.311375897748166819e-01 4.889623787208168676e-02 1.251765216148298110e-01 1.129970437016699497e-01 1.945141787781254628e-01 5.321888583234838516e-02 5.068912324150420812e-02 4.911425383005671441e-02 1.524955402631122947e-01 7.114059324869734247e-02 1.607551189944454728e-01 1.215808787447954092e-01 4.797716363468314954e-02 7.878806734790896882e-02 5.104298661371468177e-02 1.406653859669562412e-01 3.701342419284241181e-02 1.455310999532787308e-01 1.033267592181827677e-01 1.434701925151098123e-01 8.021543995353483392e-02 9.781672685146573787e-02 3.612275333590354853e-02 3.177814038664830143e-01 6.708712634805988340e-02 9.758011025666082916e-02 1.020538783776307468e-01 1.678691218005861907e-01 2.775820035016013376e-01 1.379597439255624280e-01 1.271593129178090753e-01 5.149781713008300121e-02 2.621044316765246962e-01 1.705928995341011167e-01 2.628579460038160676e-02 4.920652786006632362e-02 6.899166560271066673e-02 5.587673686911424908e-02 3.099269981113507780e-02 4.566430400345188045e-02 1.323050156752668682e-01 7.615266829506832369e-02 2.313622369424488401e-01 1.272758584895379852e-01 1.096985399060262101e-01 7.882789234919637678e-02 1.770336034347041454e-01 5.736943643756214906e-02 8.109730185775937406e-02 5.501678708329608980e-02 1.584578381131647451e-01 1.469324500623941931e-01 1.486865995588041167e-01 1.055678984204667936e-01 3.782728857291359215e-02 1.386335124063576840e-01 2.292203663549016168e-01 1.953751785645417571e-01 7.947453919722481663e-02 4.086112159386826037e-02 3.632057148208470143e-02 1.272944021743145915e-01 1.093321026472106328e-01 8.621239014618418961e-02 2.203543776202734616e-01 2.906709848849721722e-01 3.531530084119093027e-02 1.099977505998271515e-01 7.014099415898737699e-02 1.511786593292467340e-01 6.521510809762172400e-02 6.327654746320764134e-02 1.218545940861241184e-01 8.596112019141106952e-02 8.263482264629300189e-02 1.862150006457697626e-01 2.599751495349689190e-01 1.002077996514660618e-01 7.758990332411833113e-02 5.014560119322959003e-02 8.150314622602046477e-02 3.969190362784565801e-02 5.095549867370637032e-02 1.166244218207266037e-01 1.414788689761150298e-01 5.871323935040013292e-02 1.270429374253103927e-01 4.925864910162576493e-02 6.554244910927417567e-02 5.534694670368384140e-01 5.033189791374418492e-02 1.127223761607084179e-01 5.732140653983870682e-02 9.468824472004000806e-03 4.002082829662524932e-01 3.638000405170319085e-02 7.452203513159987025e-02 4.864185870647628196e-01 4.719588836410894273e-02 1.964086994404797559e-01 1.481104824366230067e-02 1.109319458323052149e-01 1.948452762603746224e-01 6.992934957344446034e-02 2.466495887075154450e-02 1.094632161385478003e-01 1.649769980739686781e-01 9.439436364811636115e-02 1.370798758723723865e-01 9.493640083453035172e-02 2.462771809889654773e-01 1.230190982053408905e-01 9.844016910509997831e-02 1.040112101892410462e-01 6.299328887442057212e-02 4.374257985097201873e-02 1.017445405269739866e-01 6.024966690870586089e-02 1.122474741622086908e-01 7.207867940961940056e-02 1.154099476171143862e-01 1.041692261365438493e-01 8.467196368982989052e-02 1.185314933677363153e-01 4.699593401526954567e-02 1.416068427312416889e-01 5.035053819227137961e-02 4.386535363486988859e-02 2.884405457789769242e-02 1.909833071265355786e-01 1.658204541685389666e-01 2.463293714944464821e-02 9.883399947020141130e-02 7.140792389158674702e-02 1.794820572878847997e-01 1.292694219210304973e-01 4.937164588651482555e-02 4.099292248573642716e-01 7.046671479674265770e-02 1.412787837464247187e-01 1.416274204505739154e-01 1.134941705344628682e-01 1.562616738326491062e-01 1.040051123891952284e-01 7.873490427660509439e-02 1.335865502973188068e-01 5.446751055830679339e-02 6.800567136399612855e-02 6.508226450569096211e-02 7.494955370868126854e-02 1.024585480797113729e-01 9.823270360049937699e-02 3.628751623444577412e-02 5.415862304126230903e-02 4.649508716525926899e-02 7.381550111972606798e-02 7.967387996790993576e-02 7.312206196116173562e-02 1.713842565374957272e-01 3.165412861098332309e-02 1.059903668259234294e-01 4.361770819923920656e-02 7.112673951792100602e-02 7.351540128134496921e-02 1.022696839891766851e-01 1.388484905105759337e-01 1.161773310510405832e-01 2.515956106496112232e-01 6.136511662824480073e-02 1.609217064176994005e-01 8.009061921837182241e-02 2.118940559705361215e-01 4.374895146554905190e-02 8.973183454641679366e-03 2.846836023643472546e-01 2.042185701774520967e-02 1.603152908629844886e-01 7.534433234007864577e-02 6.411524393720749448e-02 8.478146183632144506e-02 1.814223100537058486e-01 3.395978711711283293e-01 1.449713657061297012e-01 9.552542017315304723e-02 2.895288329780908443e-01 7.585657433616418976e-02 3.816303038480040599e-01 1.536828196356417320e-01 8.037680362990652638e-02 2.119887560587428998e-01 4.140742700400499438e-02 5.046332904461858088e-02 2.571965869483267692e-02 2.759696502027863055e-02 1.225177622141262468e-01 7.505040854787844995e-02 8.091783451160977636e-02 1.353809535165626243e-01 2.471005601819111774e-01 3.582694222846093401e-01 1.574361429181221905e-01 1.225728447144258659e-01 2.002898205803925469e-01 5.533928217056083981e-02 3.389074135075219596e-01 3.987172844203083766e-02 1.138282665873925348e-01 7.653981781572587184e-02 9.997692864127152856e-02 3.088088197136848456e-02 7.999271758957263168e-02 9.618525796877058776e-02 4.066408663001716550e-02 1.083844909726526667e-01 2.177424141140547054e-01 7.783815229697448046e-02 7.064838295904392329e-02 8.597824869221723509e-02 1.314084860496188278e-01 1.567001954619675619e-01 1.114908940600857074e-01 2.018770032553512950e-01 6.123130638592252234e-02 4.467012603914575358e-02 2.001775018070034440e-01 5.472928492857888350e-02 7.999950983726146492e-02 7.297476051520479512e-02 1.125650271197122659e-01 2.008212621770922440e-02 3.666545912091220827e-02 4.995066394279160105e-02 1.682630923849982585e-01 4.060421551153426539e-02 1.142497068324501569e-01 5.933848867371554342e-02 4.212110842451490811e-01 1.121196405863438966e-01 1.467657638970910894e-01 1.709186420051768684e-01 9.011119170096486275e-02 6.344280572373910132e-02 1.358716719298542208e-01 1.085066453487440810e-02 1.649317851964006432e-01 6.531803409089076418e-02 6.146341792123808517e-02 4.574757134473364517e-02 1.211152363870664911e-01 1.246708201611588379e-01 1.057557488362202425e-01 1.409512739911843865e-02 4.040907284741040995e-01 8.199334331746711835e-02 4.162506137629057995e-02 4.634285184550084730e-02 8.660172450369944819e-02 5.635235489299617734e-02 5.689325319203879239e-02 9.864014298112398771e-02 1.983786732825624233e-01 4.310440741253546149e-02 1.018081500662482847e-01 1.134148669388829467e-01 9.379055820228705820e-02 1.037018028945836806e-01 1.248380206554738220e-01 2.096240541953659497e-01 2.910259833603312529e-02 3.871996896007987021e-02 1.192179583296159445e-01 2.977960477619294097e-02 3.046565155205046560e-01 1.911742927947324422e-01 2.975883023676011430e-01 1.638629762002578039e-01 2.034841524994588646e-01 5.506557133222914069e-02 8.500667461959919569e-02 1.252482516930484291e-01 7.056969018322563347e-02 4.619547051847355812e-02 1.125447164679267004e-01 1.821988543762796398e-01 8.928173696691364680e-02 5.657484155762019379e-02 5.791648104368340988e-02 3.414780099545611236e-02 1.978977528448730705e-01 7.234341189624148016e-02 5.908151999888764522e-02 8.289608650002634749e-02 6.318427618516683775e-02 4.658537619096607407e-02 1.131242460687639784e-01 1.954131745923740060e-02 2.829771339014058862e-02 1.174425058660080318e-01 2.607177583101921714e-02 7.003460635987543426e-02 2.535829419851587940e-01 2.220330616251455225e-01 4.916544793328526258e-02 1.058182698270874605e-01 6.976561339723579003e-02 4.214069949777480423e-02 1.257333416389049552e-01 1.000946773704344817e-01 9.120347649862516060e-02 6.709564015342206478e-02 7.293020828401895750e-02 4.106413301533988480e-02 1.642444441301569302e-01 1.323680526468642427e-01 1.631806642132401231e-01 3.543425392355818021e-02 4.887116603076935989e-02 3.039565463223597649e-02 3.017516321081123998e-01 3.745565056532276782e-02 1.519208492227271390e-01 1.028279875845873603e-01 1.381136928585447732e-01 5.516603863786209705e-02 3.436437078103714293e-02 3.489252667732832547e-02 6.936287404976342053e-02 4.518361271125031359e-02 5.699301670310880086e-02 2.871584633282019475e-02 1.200864179763043021e-01 2.023985120638876756e-01 7.071000488626057179e-02 6.039540708652271772e-02 1.987139627149673016e-01 3.624629971351659430e-01 4.858219098708166372e-02 7.608351944934223232e-02 1.329531628109629771e-01 5.111953142459977478e-02 2.229158717185452665e-01 8.371431953660703196e-02 9.901126975682986164e-02 7.854484260855786049e-02 4.072664211095042286e-02 1.793330601612454223e-01 1.096536366940277368e-01 1.823396656632348678e-01 9.932775577646742182e-02 1.269581948540581262e-01 1.389208778509084530e-01 1.024915883407659378e-01 1.725696441605369391e-01 1.329351654290312768e-01 1.751072867454391002e-01 8.103624074614940165e-02 9.897730247724156882e-02 4.320940917489894395e-01 4.952391353399160923e-01 5.970639998514492425e-02 1.379943282370942048e-01 1.705905408498433473e-01 3.282646519834258592e-01 7.835052186677166075e-02 1.017066320953956549e-01 1.111133826040273526e-01 1.196899382435764048e-01 1.346016196789125430e-01 7.134303123755453280e-02 1.582502102113326203e-01 8.359407815929197072e-02 1.226534566463273745e-01 4.424960636116869600e-02 5.261892878074015539e-02 1.154006950322393754e-01 2.655511103718985466e-01 1.580464439964826551e-01 1.431776624442695767e-01 1.226978284104870420e-01 2.362114682559477707e-01 4.460943290832469210e-01 1.571161442976227660e-02 2.144888418905509797e-01 2.822751398529790845e-01 1.328580183126634451e-01 7.800227405386532531e-02 1.245851187712625034e-02 2.981252958549076432e-02 1.573925679662795396e-01 7.621644546729849923e-02 2.238580955886094181e-01 4.949080158359945442e-02 3.176022920115495474e-02 1.563438176306640170e-01 4.257985788060139054e-01 5.936877423921844976e-02 1.800382638935742741e-01 9.419802395308773946e-02 1.034279601103861440e-01 8.588010665776345254e-02 1.671847542507612916e-01 1.078445046574671440e-01 6.412002775502276264e-02 5.304426645820740222e-02 7.011005357990060527e-02 1.643870629585837406e-01 1.429824209327681395e-01 3.706133438193985608e-02 1.022742416303962648e-01 4.881742844854049246e-02 1.542845634883950878e-01 7.794683699647159125e-02 6.779815366938513055e-02 6.574542747919293051e-02 6.752227634710442072e-02 1.135664527147630248e-01 6.957583304181258477e-02 3.544996210639818346e-02 3.024233695931301605e-02 1.339373272241765889e-02 1.104375027422408867e-01 8.192728541514802953e-02 3.497075474468221840e-02 1.361423246044219104e-01 9.647433181705433736e-02 1.155740787751030618e-01 3.412063957519728685e-02 4.870858147231348773e-02 1.308264788455541228e-01 5.182747287874294589e-02 8.679179406059304991e-02 5.622924769038493281e-02 2.886604088290276038e-02 3.753992705066935276e-01 6.177529575704899384e-02 2.484725618027675831e-01 9.478808145324094103e-02 1.630312315436687476e-01 1.017666455937870640e-01 2.471027455625690317e-01 1.145463456609181196e-01 4.770968022147149129e-02 1.175768031040907713e-01 1.357644097188744903e-01 1.726498071923694699e-01 6.111059812876616648e-02 1.266464618401438869e-01 6.837560330223792227e-02 1.196686555359695869e-01 5.707553877677770671e-02 1.373579543857429974e-01 4.095880977241831561e-02 1.770731639306022398e-01 1.623015009295795952e-01 6.068981887100567685e-02 4.723350488403325609e-01 5.106459114498669571e-02 1.742698162503835690e-01 3.442688803730771796e-01 5.100715420624536006e-02 1.110536331869777793e-01 1.594988407645688833e-01 8.495858558010542516e-02 1.301747012358853983e-01 1.475336913150083196e-01 1.586736101992476666e-01 3.399694493602651441e-02 7.871207210831226986e-02 8.818605655657268949e-02 9.007743624368619306e-02 6.087791266974838106e-02 4.111390669919059992e-02 2.075617880485952083e-01 5.232978931862763278e-02 2.491913623205326556e-01 7.667014433408857188e-02 9.540559177230389931e-02 7.560883646198199304e-02 2.655127164001137574e-01 6.219776476455107089e-02 1.076527799075596009e-01 1.134341110251952389e-01 1.252819278986552487e-01 3.601422671608658921e-02 1.261612105070161749e-01 1.562984178510175848e-01 1.484906767950107953e-01 2.111267471320131539e-01 1.279577707708119960e-01 7.166009283408925068e-02 9.539262175764720575e-02 5.676844062225309268e-02 7.332042358919522995e-02 2.904104611445717521e-01 1.585369689888865286e-01 1.222880802840909664e-01 4.676588709677369921e-02 1.209602300109758749e-01 1.355685798978987500e-01 7.314443178836502191e-02 1.483078212472700996e-01 8.514263296733555475e-02 1.537721130324181951e-01 1.117209549139517172e-01 3.458497941833088563e-02 1.250462583487764179e-01 2.382862694541863502e-01 9.693698971240087559e-02 1.287547488322070000e-01 3.063127063139124973e-01 1.122160962575977500e-01 1.209950521533260104e-01 1.413313480992162141e-01 6.137022579377535841e-02 5.585539609790002302e-02 9.577149291825139132e-02 2.230301959928898681e-01 2.941713315155289887e-01 1.409121589062690694e-01 9.780887925735938515e-02 6.510038953935948225e-02 1.370176042446919484e-01 1.218082314331911248e-01 7.703926424414495044e-02 5.641765793491826386e-02 4.731317606389465885e-02 1.102111883681475557e-01 1.101703894770969944e-01 1.128780059743583891e-01 4.467806904325055672e-02 4.858405524664799469e-02 4.207744350178859588e-02 1.219503997314654448e-01 2.058018816193694089e-01 1.753931161266034100e-01 1.503648593300800917e-01 7.611550097610352006e-02 9.786901922084881300e-02 5.411752466759169045e-02 1.477577413558017194e-01 2.984380090347070469e-02 7.624473453047414528e-02 1.282815083162960335e-01 3.238705025245904034e-02 3.564653467961583638e-02 1.053514046064198545e-01 1.539154405669919123e-01 2.338556843190077728e-01 1.574354325457450951e-02 2.679520864152395987e-01 1.320303666772826845e-01 1.063540481227122914e-01 6.697265377649609663e-02 8.907936395388034445e-02 5.040593958634417837e-02 6.670681647292929506e-02 9.852674703305625004e-02 9.257716101928288588e-02 9.961296445905261365e-02 4.977441521373258126e-01 9.926917270397322968e-02 1.282944559801178774e-01 6.719484547510941319e-02 7.298883829650033850e-02 9.955520636107481613e-02 1.167125233230561637e-01 1.743841719847623317e-01 7.623837089822803337e-02 5.795345192276205731e-02 5.725265410706917996e-02 9.881464676866938412e-02 2.654005047859054334e-01 3.709975511921287383e-01 2.444226531882941755e-01 5.209506681320309057e-02 5.893096233355388930e-02 5.412683360714461156e-02 3.825949319736908494e-02 1.060223389699945923e-01 1.216246969766289349e-01 1.193905118391588166e-01 5.139733585997016685e-02 7.999901896666185286e-02 4.015666244778725441e-02 1.431419902048076120e-01 1.837110436547962633e-01 1.164890631407305838e-01 2.359919312580604500e-01 2.667552957761617702e-02 1.033110759235651849e-01 1.438160001663229270e-01 7.464356684559274313e-02 4.604848323774661523e-02 3.401530806687694253e-02 7.425854172539364528e-02 1.269011808282683451e-01 3.214809785132196479e-02 3.976660846735143862e-01 9.019580506655985874e-02 1.102447841043090460e-01 3.201811884069477587e-02 1.014768829144997719e-01 2.656061471742640623e-01 1.414954972254150456e-01 8.584864888550752804e-02 3.723942896008797243e-02 7.310846660143409392e-02 5.626052065262200641e-02 1.956924979863935710e-01 6.010710291076662437e-02 6.094538298058035236e-02
